,quad,year,trackID,area,survives,age,distEdgeMin,allEdge,seedling,QuadName,Grazing,Group
1217,Q25,38,99,0.25,0,1,0.981833158,1,1,P10 E1 Q3,UG,P10E1
1229,Q25,39,100,0.25,0,1,17.29450192,0,1,P10 E1 Q3,UG,P10E1
1222,Q25,39,101,0.25,1,1,0.576917532,1,1,P10 E1 Q3,UG,P10E1
1231,Q25,40,101,0.5,1,2,1.036748002,1,0,P10 E1 Q3,UG,P10E1
1259,Q25,41,101,0.25,0,3,2.556406597,1,0,P10 E1 Q3,UG,P10E1
1226,Q25,39,102,0.25,0,1,0.99984097,1,1,P10 E1 Q3,UG,P10E1
1227,Q25,39,103,0.25,0,1,8.821278478,0,1,P10 E1 Q3,UG,P10E1
1223,Q25,39,104,0.25,0,1,8.974640196,0,1,P10 E1 Q3,UG,P10E1
1228,Q25,39,105,0.25,0,1,20.47748786,0,1,P10 E1 Q3,UG,P10E1
1232,Q25,40,106,0.25,1,1,25.05711912,0,1,P10 E1 Q3,UG,P10E1
1266,Q25,41,106,0.25,0,2,20.35314489,0,0,P10 E1 Q3,UG,P10E1
1236,Q25,40,107,0.25,0,1,21.53824177,0,1,P10 E1 Q3,UG,P10E1
1269,Q25,41,108,0.25,0,1,0.914401126,1,1,P10 E1 Q3,UG,P10E1
1267,Q25,41,109,0.25,0,1,7.973520664,0,1,P10 E1 Q3,UG,P10E1
1261,Q25,41,110,0.25,0,1,10.71019645,0,1,P10 E1 Q3,UG,P10E1
1253,Q25,41,111,0.25,0,1,15.49991364,0,1,P10 E1 Q3,UG,P10E1
1250,Q25,41,112,0.25,0,1,15.53582458,0,1,P10 E1 Q3,UG,P10E1
1268,Q25,41,113,0.25,0,1,20.68289724,0,1,P10 E1 Q3,UG,P10E1
1257,Q25,41,114,0.25,0,1,4.015967536,1,1,P10 E1 Q3,UG,P10E1
1245,Q25,41,115,0.25,0,1,6.406297225,0,1,P10 E1 Q3,UG,P10E1
1265,Q25,41,116,0.25,0,1,6.095841756,0,1,P10 E1 Q3,UG,P10E1
1247,Q25,41,117,0.25,0,1,22.73262224,0,1,P10 E1 Q3,UG,P10E1
1240,Q25,41,118,0.25,1,1,1.498225346,1,1,P10 E1 Q3,UG,P10E1
1272,Q25,45,118,0.25,0,5,3.665248785,1,0,P10 E1 Q3,UG,P10E1
1254,Q25,41,119,0.25,0,1,6.60668785,0,1,P10 E1 Q3,UG,P10E1
1238,Q25,41,120,0.25,0,1,8.667297227,0,1,P10 E1 Q3,UG,P10E1
1264,Q25,41,121,0.25,1,1,7.883803477,0,1,P10 E1 Q3,UG,P10E1
1252,Q25,41,122,0.25,0,1,2.775340972,1,1,P10 E1 Q3,UG,P10E1
1258,Q25,41,123,0.25,0,1,4.052456598,1,1,P10 E1 Q3,UG,P10E1
1246,Q25,41,124,0.25,0,1,12.58117536,0,1,P10 E1 Q3,UG,P10E1
1262,Q25,41,125,0.25,0,1,7.481473789,0,1,P10 E1 Q3,UG,P10E1
1256,Q25,41,126,0.25,0,1,21.33834802,0,1,P10 E1 Q3,UG,P10E1
1263,Q25,41,127,0.25,0,1,8.859104259,0,1,P10 E1 Q3,UG,P10E1
1244,Q25,41,128,0.25,0,1,31.82057147,0,1,P10 E1 Q3,UG,P10E1
1243,Q25,41,129,0.25,0,1,0.739885501,1,1,P10 E1 Q3,UG,P10E1
1260,Q25,41,130,0.25,0,1,32.53120272,0,1,P10 E1 Q3,UG,P10E1
1248,Q25,41,131,0.25,0,1,11.74173629,0,1,P10 E1 Q3,UG,P10E1
1239,Q25,41,132,0.25,0,1,7.855414414,0,1,P10 E1 Q3,UG,P10E1
1255,Q25,41,133,0.25,0,1,4.546212067,0,1,P10 E1 Q3,UG,P10E1
1271,Q25,45,134,0.25,1,4,6.5076316,0,0,P10 E1 Q3,UG,P10E1
1282,Q25,46,134,0.25,0,5,8.486478477,0,0,P10 E1 Q3,UG,P10E1
1270,Q25,45,136,0.25,1,4,14.89958473,0,0,P10 E1 Q3,UG,P10E1
1281,Q25,46,136,0.25,1,5,16.89103395,0,0,P10 E1 Q3,UG,P10E1
1274,Q25,45,148,0.25,0,4,32.41986678,0,0,P10 E1 Q3,UG,P10E1
1275,Q25,45,150,43.51274541,0,1,-2.32E-11,0,0,P10 E1 Q3,UG,P10E1
1280,Q25,46,151,29.13432346,1,1,14.69293081,0,0,P10 E1 Q3,UG,P10E1
1286,Q25,49,151,31.005869,1,4,13.65186364,0,0,P10 E1 Q3,UG,P10E1
1289,Q25,50,151,40.85903589,0,5,13.45996911,0,0,P10 E1 Q3,UG,P10E1
1285,Q25,46,152,0.25,0,1,20.37230974,0,0,P10 E1 Q3,UG,P10E1
1279,Q25,46,153,0.25,0,1,32.4208785,0,1,P10 E1 Q3,UG,P10E1
1288,Q25,50,154,24.00228757,0,1,3.338030052,0,0,P10 E1 Q3,UG,P10E1
1291,Q25,51,155,0.25,0,1,21.39063396,0,1,P10 E1 Q3,UG,P10E1
1294,Q25,54,211,0.25,0,1,23.47265115,0,0,P10 E1 Q3,UG,P10E1
1298,Q25,55,212,0.25,0,1,27.90706053,0,1,P10 E1 Q3,UG,P10E1
1295,Q25,55,213,0.25,0,1,24.79581052,0,1,P10 E1 Q3,UG,P10E1
1296,Q25,55,214,0.25,0,1,12.06491051,0,1,P10 E1 Q3,UG,P10E1
1297,Q25,55,215,0.25,0,1,13.56256051,0,1,P10 E1 Q3,UG,P10E1
1304,Q26,32,71,114.7076784,1,1,13.73535113,0,0,P10 E1 Q4,UG,P10E1
1319,Q26,35,71,241.6834388,1,4,7.86826365,0,0,P10 E1 Q4,UG,P10E1
1332,Q26,36,71,252.507147,1,5,10.8583488,0,0,P10 E1 Q4,UG,P10E1
1337,Q26,37,71,223.7540773,1,6,14.20970194,0,0,P10 E1 Q4,UG,P10E1
1343,Q26,38,71,388.4792307,1,7,8.762275345,0,0,P10 E1 Q4,UG,P10E1
1367,Q26,39,71,374.2416833,1,8,12.36627612,0,0,P10 E1 Q4,UG,P10E1
1373,Q26,40,71,538.8777672,1,9,9.010715209,0,0,P10 E1 Q4,UG,P10E1
1374,Q26,41,71,731.7882372,1,10,5.084580045,0,0,P10 E1 Q4,UG,P10E1
1381,Q26,45,71,1307.457393,1,14,8.97E-09,0,0,P10 E1 Q4,UG,P10E1
1389,Q26,46,71,1514.890451,1,15,0.317580007,0,0,P10 E1 Q4,UG,P10E1
1393,Q26,49,71,1322.520196,1,18,-1.59E-08,0,0,P10 E1 Q4,UG,P10E1
1396,Q26,50,71,1643.086779,1,19,2.23E-08,0,0,P10 E1 Q4,UG,P10E1
1397,Q26,51,71,1631.600266,1,20,-1.29E-08,0,0,P10 E1 Q4,UG,P10E1
1405,Q26,54,71,2310.275243,1,23,1.46E-08,0,0,P10 E1 Q4,UG,P10E1
1410,Q26,55,71,2317.48389,1,24,0.02630348,0,0,P10 E1 Q4,UG,P10E1
1301,Q26,32,72,76.11239573,1,1,2.44E-08,0,0,P10 E1 Q4,UG,P10E1
1309,Q26,33,72,45.89093087,0,2,0.36732925,0,0,P10 E1 Q4,UG,P10E1
1300,Q26,32,73,234.2096807,1,1,21.43507457,0,0,P10 E1 Q4,UG,P10E1
1307,Q26,33,73,329.733552,1,2,14.1971699,0,0,P10 E1 Q4,UG,P10E1
1312,Q26,34,73,199.4862488,1,3,18.08008004,0,0,P10 E1 Q4,UG,P10E1
1318,Q26,35,73,147.7540158,1,4,19.79478475,0,0,P10 E1 Q4,UG,P10E1
1331,Q26,36,73,194.4784652,1,5,16.1290652,0,0,P10 E1 Q4,UG,P10E1
1336,Q26,37,73,58.34963782,1,6,24.85757925,0,0,P10 E1 Q4,UG,P10E1
1353,Q26,38,73,119.4322089,1,7,23.69834332,0,0,P10 E1 Q4,UG,P10E1
1366,Q26,39,73,152.7671847,1,8,22.76293789,0,0,P10 E1 Q4,UG,P10E1
1369,Q26,40,73,207.7380313,1,9,25.24300115,0,0,P10 E1 Q4,UG,P10E1
1376,Q26,41,73,164.3015436,1,10,25.59896832,0,0,P10 E1 Q4,UG,P10E1
1382,Q26,45,73,395.1441415,1,14,22.96776523,0,0,P10 E1 Q4,UG,P10E1
1302,Q26,32,74,30.81631217,0,1,21.69842849,0,0,P10 E1 Q4,UG,P10E1
1305,Q26,32,75,821.9716722,1,1,7.72E-09,0,0,P10 E1 Q4,UG,P10E1
1306,Q26,33,75,386.0069974,1,2,0.19355345,0,0,P10 E1 Q4,UG,P10E1
1313,Q26,34,75,185.6576737,1,3,3.036762826,0,0,P10 E1 Q4,UG,P10E1
1314,Q26,35,75,250.0735078,1,4,4.3155558,0,0,P10 E1 Q4,UG,P10E1
1333,Q26,36,75,328.3580617,1,5,1.79593865,0,0,P10 E1 Q4,UG,P10E1
1338,Q26,37,75,368.2008046,1,6,0.335919099,0,0,P10 E1 Q4,UG,P10E1
1350,Q26,38,75,389.3494829,1,7,0.276048764,0,0,P10 E1 Q4,UG,P10E1
1364,Q26,39,75,522.6937543,1,8,0.221101108,0,0,P10 E1 Q4,UG,P10E1
1370,Q26,40,75,470.8032447,1,9,-1.58E-08,0,0,P10 E1 Q4,UG,P10E1
1377,Q26,41,75,482.7424287,1,10,0.077788617,0,0,P10 E1 Q4,UG,P10E1
1385,Q26,45,75,633.1999993,1,14,0.06362923,0,0,P10 E1 Q4,UG,P10E1
1390,Q26,46,75,609.1284173,1,15,5.54E-09,0,0,P10 E1 Q4,UG,P10E1
1391,Q26,49,75,72.64795813,1,18,3.673489398,0,0,P10 E1 Q4,UG,P10E1
1395,Q26,50,75,27.90336611,0,19,-3.91E-10,0,0,P10 E1 Q4,UG,P10E1
1303,Q26,32,76,151.781825,1,1,7.72E-09,0,0,P10 E1 Q4,UG,P10E1
1310,Q26,33,76,105.4305186,1,2,0.0669105,0,0,P10 E1 Q4,UG,P10E1
1311,Q26,34,76,41.45051716,0,3,1.55E-08,1,0,P10 E1 Q4,UG,P10E1
1308,Q26,33,77,0.40175798,0,1,0.118598,1,0,P10 E1 Q4,UG,P10E1
1324,Q26,35,78,0.25,1,1,1.97112144,1,0,P10 E1 Q4,UG,P10E1
1328,Q26,36,78,0.25,0,2,1.06540972,1,0,P10 E1 Q4,UG,P10E1
1323,Q26,35,79,0.25,0,1,4.887001911,0,1,P10 E1 Q4,UG,P10E1
1325,Q26,35,80,0.25,0,1,6.054819881,0,1,P10 E1 Q4,UG,P10E1
1326,Q26,35,81,0.25,0,1,14.50049489,0,1,P10 E1 Q4,UG,P10E1
1321,Q26,35,82,0.25,0,1,32.0245785,0,1,P10 E1 Q4,UG,P10E1
1320,Q26,35,83,0.25,0,1,20.19249802,0,1,P10 E1 Q4,UG,P10E1
1315,Q26,35,84,0.25,0,1,4.551123005,0,1,P10 E1 Q4,UG,P10E1
1322,Q26,35,85,0.25,0,1,11.85129879,0,1,P10 E1 Q4,UG,P10E1
1316,Q26,35,86,0.25,0,1,42.19083554,0,1,P10 E1 Q4,UG,P10E1
1317,Q26,35,87,0.25,0,1,38.90022694,0,1,P10 E1 Q4,UG,P10E1
1330,Q26,36,88,0.25,0,1,11.16891442,0,1,P10 E1 Q4,UG,P10E1
1327,Q26,36,89,0.25,0,1,9.602501134,0,1,P10 E1 Q4,UG,P10E1
1334,Q26,36,90,0.25,0,1,40.87290351,0,1,P10 E1 Q4,UG,P10E1
1329,Q26,36,91,0.25,0,1,17.33437302,0,1,P10 E1 Q4,UG,P10E1
1335,Q26,37,92,39.06299467,1,1,2.06E-08,1,0,P10 E1 Q4,UG,P10E1
1344,Q26,38,92,82.78772535,1,2,7.24E-10,0,0,P10 E1 Q4,UG,P10E1
1365,Q26,39,92,74.03939879,1,3,-7.04E-09,0,0,P10 E1 Q4,UG,P10E1
1371,Q26,40,92,86.83691743,1,4,1.14E-09,1,0,P10 E1 Q4,UG,P10E1
1375,Q26,41,92,211.451194,1,5,-8.65E-09,0,0,P10 E1 Q4,UG,P10E1
1383,Q26,45,92,104.7197766,1,9,-1.57E-08,0,0,P10 E1 Q4,UG,P10E1
1388,Q26,46,92,145.0066092,0,10,-1.45E-08,0,0,P10 E1 Q4,UG,P10E1
1345,Q26,38,93,0.25,0,1,6.951380038,0,1,P10 E1 Q4,UG,P10E1
1351,Q26,38,94,0.25,0,1,1.577370658,1,1,P10 E1 Q4,UG,P10E1
1359,Q26,38,95,0.25,0,1,30.04264256,0,1,P10 E1 Q4,UG,P10E1
1352,Q26,38,96,0.25,0,1,21.76981677,0,1,P10 E1 Q4,UG,P10E1
1358,Q26,38,97,0.25,0,1,45.86246367,0,1,P10 E1 Q4,UG,P10E1
1356,Q26,38,98,0.25,0,1,0.948568314,1,1,P10 E1 Q4,UG,P10E1
1355,Q26,38,99,0.25,0,1,0.286973001,1,1,P10 E1 Q4,UG,P10E1
1357,Q26,38,100,0.159132985,0,1,0,1,1,P10 E1 Q4,UG,P10E1
1354,Q26,38,101,0.25,0,1,13.23910661,0,1,P10 E1 Q4,UG,P10E1
1348,Q26,38,102,0.25,0,1,5.541323006,0,1,P10 E1 Q4,UG,P10E1
1346,Q26,38,103,0.25,0,1,17.71016286,0,1,P10 E1 Q4,UG,P10E1
1347,Q26,38,104,0.25,0,1,4.141656598,1,1,P10 E1 Q4,UG,P10E1
1342,Q26,38,105,0.25,0,1,5.992504256,0,1,P10 E1 Q4,UG,P10E1
1341,Q26,38,106,0.25,0,1,17.93375739,0,1,P10 E1 Q4,UG,P10E1
1339,Q26,38,107,0.25,0,1,27.63874881,0,1,P10 E1 Q4,UG,P10E1
1349,Q26,38,108,0.25,0,1,3.895837067,1,1,P10 E1 Q4,UG,P10E1
1340,Q26,38,109,0.25,0,1,4.323358161,1,1,P10 E1 Q4,UG,P10E1
1362,Q26,39,110,0.25,0,1,21.24862302,0,1,P10 E1 Q4,UG,P10E1
1363,Q26,39,111,0.25,0,1,26.78822146,0,1,P10 E1 Q4,UG,P10E1
1360,Q26,39,112,0.25,0,1,5.954433944,0,1,P10 E1 Q4,UG,P10E1
1361,Q26,39,113,0.25,0,1,4.854131599,0,1,P10 E1 Q4,UG,P10E1
1368,Q26,39,114,0.25,0,1,29.80424178,0,1,P10 E1 Q4,UG,P10E1
1372,Q26,40,115,0.25,0,1,28.71099568,0,1,P10 E1 Q4,UG,P10E1
1379,Q26,45,123,0.25,1,4,10.65543629,0,0,P10 E1 Q4,UG,P10E1
1386,Q26,46,123,0.25,1,5,10.60378239,0,0,P10 E1 Q4,UG,P10E1
1392,Q26,49,123,1.083174905,1,8,11.2977949,0,0,P10 E1 Q4,UG,P10E1
1394,Q26,50,123,14.52325612,1,9,8.16688941,0,0,P10 E1 Q4,UG,P10E1
1398,Q26,51,123,10.20560849,1,10,10.30026207,0,0,P10 E1 Q4,UG,P10E1
1404,Q26,54,123,18.69372447,1,13,10.26476674,0,0,P10 E1 Q4,UG,P10E1
1412,Q26,55,123,16.27862673,1,14,8.687664422,0,0,P10 E1 Q4,UG,P10E1
1378,Q26,45,161,0.25,0,1,5.089203474,0,1,P10 E1 Q4,UG,P10E1
1380,Q26,45,162,0.25,0,1,31.05470819,0,1,P10 E1 Q4,UG,P10E1
1384,Q26,45,163,0.25,0,1,40.81741679,0,1,P10 E1 Q4,UG,P10E1
1403,Q26,54,164,215.7462113,1,3,1.03E-08,0,0,P10 E1 Q4,UG,P10E1
1418,Q26,55,164,289.4530755,1,4,1.33E-08,0,0,P10 E1 Q4,UG,P10E1
1400,Q26,54,165,0.25,0,3,17.46843864,0,0,P10 E1 Q4,UG,P10E1
1399,Q26,54,203,0.25,1,3,23.77333474,0,0,P10 E1 Q4,UG,P10E1
1413,Q26,55,203,0.25,0,4,24.42940115,0,0,P10 E1 Q4,UG,P10E1
1402,Q26,54,205,0.5,1,3,23.48639099,0,0,P10 E1 Q4,UG,P10E1
1419,Q26,55,205,3.927516799,0,4,22.6659566,0,0,P10 E1 Q4,UG,P10E1
1406,Q26,54,219,0.25,1,3,1.450538627,1,0,P10 E1 Q4,UG,P10E1
1415,Q26,55,219,0.25,1,4,3.420517535,1,0,P10 E1 Q4,UG,P10E1
1401,Q26,54,221,0.25,0,3,4.497796442,1,0,P10 E1 Q4,UG,P10E1
1416,Q26,55,241,0.25,0,1,16.40015505,0,1,P10 E1 Q4,UG,P10E1
1408,Q26,55,242,0.25,0,1,45.8635082,0,1,P10 E1 Q4,UG,P10E1
1414,Q26,55,243,0.25,0,1,1.906790971,1,1,P10 E1 Q4,UG,P10E1
1409,Q26,55,244,0.25,0,1,13.09351754,0,1,P10 E1 Q4,UG,P10E1
1411,Q26,55,245,0.25,0,1,46.94240586,0,1,P10 E1 Q4,UG,P10E1
1407,Q26,55,246,0.25,0,1,37.94330585,0,1,P10 E1 Q4,UG,P10E1
1417,Q26,55,247,0.25,0,1,1.327694877,1,0,P10 E1 Q4,UG,P10E1
1424,Q3,32,77,271.0472513,1,1,1.44E-08,0,0,E1 Q3,UG,E1
1431,Q3,33,77,266.6403089,1,2,4.70E-09,0,0,E1 Q3,UG,E1
1438,Q3,34,77,198.8984892,1,3,0.106967528,0,0,E1 Q3,UG,E1
1441,Q3,35,77,155.0050753,1,4,0.288342541,0,0,E1 Q3,UG,E1
1449,Q3,36,77,179.7196493,1,5,2.42E-08,0,0,E1 Q3,UG,E1
1455,Q3,37,77,220.3409864,1,6,-1.48E-08,0,0,E1 Q3,UG,E1
1464,Q3,38,77,227.9967411,1,7,1.93E-08,0,0,E1 Q3,UG,E1
1476,Q3,39,77,232.6129848,1,8,-1.61E-08,0,0,E1 Q3,UG,E1
1481,Q3,40,77,217.8624255,1,9,1.449310494,0,0,E1 Q3,UG,E1
1486,Q3,41,77,52.89778429,1,10,-1.54E-08,0,0,E1 Q3,UG,E1
1420,Q3,32,78,261.3124078,1,1,0.845168292,0,0,E1 Q3,UG,E1
1434,Q3,33,78,219.63945,1,2,0.291573004,0,0,E1 Q3,UG,E1
1436,Q3,34,78,127.6856867,1,3,3.639805036,0,0,E1 Q3,UG,E1
1444,Q3,35,78,185.7654477,1,4,0.34773237,0,0,E1 Q3,UG,E1
1450,Q3,36,78,160.6719147,1,5,3.998137064,0,0,E1 Q3,UG,E1
1456,Q3,37,78,214.4936994,1,6,2.827449567,0,0,E1 Q3,UG,E1
1467,Q3,38,78,209.932003,1,7,5.917599545,0,0,E1 Q3,UG,E1
1471,Q3,39,78,191.4104441,1,8,2.768622219,0,0,E1 Q3,UG,E1
1478,Q3,40,78,208.0952963,1,9,6.585108951,0,0,E1 Q3,UG,E1
1490,Q3,41,78,204.6334116,1,10,4.480453449,0,0,E1 Q3,UG,E1
1494,Q3,45,78,133.9002501,1,14,0.05265035,0,0,E1 Q3,UG,E1
1506,Q3,46,78,92.88566279,0,15,0.59688395,0,0,E1 Q3,UG,E1
1423,Q3,32,79,197.3665038,1,1,3.477368332,0,0,E1 Q3,UG,E1
1433,Q3,33,79,52.31816013,0,2,2.639762841,0,0,E1 Q3,UG,E1
1425,Q3,32,80,102.2160544,1,1,17.14184882,0,0,E1 Q3,UG,E1
1430,Q3,33,80,126.2187196,1,2,13.10346362,0,0,E1 Q3,UG,E1
1437,Q3,34,80,124.4912917,1,3,13.64144179,0,0,E1 Q3,UG,E1
1447,Q3,35,80,184.5134588,1,4,13.38459411,0,0,E1 Q3,UG,E1
1451,Q3,36,80,162.1766033,1,5,13.59437225,0,0,E1 Q3,UG,E1
1458,Q3,37,80,194.3939753,1,6,12.00315817,0,0,E1 Q3,UG,E1
1461,Q3,38,80,275.6765861,1,7,8.745906598,0,0,E1 Q3,UG,E1
1477,Q3,39,80,211.2687784,1,8,11.05981676,0,0,E1 Q3,UG,E1
1480,Q3,40,80,351.9439561,1,9,9.791539417,0,0,E1 Q3,UG,E1
1489,Q3,41,80,643.1138748,1,10,5.105293306,0,0,E1 Q3,UG,E1
1495,Q3,45,80,1306.403638,1,14,0.2771363,0,0,E1 Q3,UG,E1
1504,Q3,46,80,852.703181,1,15,3.2699441,0,0,E1 Q3,UG,E1
1509,Q3,49,80,512.3342268,1,18,7.027089436,0,0,E1 Q3,UG,E1
1513,Q3,50,80,405.9133444,1,19,7.117382406,0,0,E1 Q3,UG,E1
1517,Q3,51,80,328.9458497,1,20,12.23488395,0,0,E1 Q3,UG,E1
1519,Q3,54,80,529.1441979,1,23,6.873852696,0,0,E1 Q3,UG,E1
1525,Q3,55,80,621.7368417,1,24,2.842358922,0,0,E1 Q3,UG,E1
1426,Q3,32,81,66.77827667,1,1,10.03769254,0,0,E1 Q3,UG,E1
1432,Q3,33,81,85.38162467,1,2,7.935233969,0,0,E1 Q3,UG,E1
1439,Q3,34,81,65.91089173,1,3,7.499429238,0,0,E1 Q3,UG,E1
1445,Q3,35,81,131.0257045,1,4,5.498667537,0,0,E1 Q3,UG,E1
1453,Q3,36,81,114.9230646,1,5,4.370894891,0,0,E1 Q3,UG,E1
1457,Q3,37,81,143.616252,1,6,1.561125562,0,0,E1 Q3,UG,E1
1462,Q3,38,81,155.8659872,1,7,0.996628454,0,0,E1 Q3,UG,E1
1474,Q3,39,81,145.8812814,1,8,2.772594102,0,0,E1 Q3,UG,E1
1484,Q3,40,81,160.9553688,1,9,-1.65E-08,0,0,E1 Q3,UG,E1
1488,Q3,41,81,173.9856019,1,10,0.181616766,0,0,E1 Q3,UG,E1
1499,Q3,45,81,52.93378257,1,14,8.3034683,0,0,E1 Q3,UG,E1
1505,Q3,46,81,62.33084515,1,15,3.8532324,0,0,E1 Q3,UG,E1
1422,Q3,32,82,110.0670967,1,1,23.78343863,0,0,E1 Q3,UG,E1
1429,Q3,33,82,87.92778386,1,2,25.12136755,0,0,E1 Q3,UG,E1
1435,Q3,34,82,40.63477243,1,3,24.07219491,0,0,E1 Q3,UG,E1
1442,Q3,35,82,87.33616466,1,4,24.44081443,0,0,E1 Q3,UG,E1
1452,Q3,36,82,93.36013358,1,5,24.65465738,0,0,E1 Q3,UG,E1
1460,Q3,37,82,61.74397228,1,6,25.87688472,0,0,E1 Q3,UG,E1
1466,Q3,38,82,53.82155038,1,7,28.97741599,0,0,E1 Q3,UG,E1
1472,Q3,39,82,58.82386038,1,8,29.9711168,0,0,E1 Q3,UG,E1
1483,Q3,40,82,50.91304238,1,9,28.63166835,0,0,E1 Q3,UG,E1
1487,Q3,41,82,12.58507223,1,10,32.9517738,0,0,E1 Q3,UG,E1
1421,Q3,32,83,24.53277768,1,1,-2.10E-08,1,0,E1 Q3,UG,E1
1428,Q3,33,83,46.34702926,1,2,1.19E-08,1,0,E1 Q3,UG,E1
1440,Q3,34,83,58.85432993,1,3,1.15E-08,0,0,E1 Q3,UG,E1
1443,Q3,35,83,80.3949294,1,4,0.107403486,0,0,E1 Q3,UG,E1
1448,Q3,36,83,43.49479739,1,5,-2.05E-08,1,0,E1 Q3,UG,E1
1454,Q3,37,83,71.50876118,1,6,1.35E-08,0,0,E1 Q3,UG,E1
1463,Q3,38,83,66.82503335,1,7,-1.68E-08,0,0,E1 Q3,UG,E1
1475,Q3,39,83,86.02116075,1,8,8.46E-09,0,0,E1 Q3,UG,E1
1479,Q3,40,83,48.15180258,1,9,-1.65E-08,1,0,E1 Q3,UG,E1
1491,Q3,41,83,160.1639084,1,10,-1.71E-08,0,0,E1 Q3,UG,E1
1427,Q3,33,84,105.777469,0,1,0.239011294,0,0,E1 Q3,UG,E1
1446,Q3,35,85,0.25,0,1,9.860677697,0,0,E1 Q3,UG,E1
1459,Q3,37,86,0.25,0,1,17.24305739,0,1,E1 Q3,UG,E1
1465,Q3,38,87,0.25,0,1,14.52927614,0,1,E1 Q3,UG,E1
1469,Q3,38,88,0.25,0,1,17.11955739,0,0,E1 Q3,UG,E1
1468,Q3,38,89,0.25,0,1,25.69769881,0,0,E1 Q3,UG,E1
1473,Q3,39,90,0.25,0,1,8.088683946,0,1,E1 Q3,UG,E1
1470,Q3,39,91,0.25,1,1,2.98985816,1,1,E1 Q3,UG,E1
1482,Q3,40,91,42.89892502,1,2,1.87E-08,0,0,E1 Q3,UG,E1
1485,Q3,41,91,62.36072518,1,3,0.074612086,0,0,E1 Q3,UG,E1
1500,Q3,45,91,5.431544429,1,7,1.12E-08,1,0,E1 Q3,UG,E1
1502,Q3,46,91,11.54537863,1,8,0.0054449,1,0,E1 Q3,UG,E1
1507,Q3,49,91,54.22906837,1,11,1.77E-08,0,0,E1 Q3,UG,E1
1512,Q3,50,91,39.57714509,1,12,6.29E-10,0,0,E1 Q3,UG,E1
1515,Q3,51,91,48.02016461,1,13,0.12710425,0,0,E1 Q3,UG,E1
1523,Q3,54,91,73.37853748,1,16,0.001021451,0,0,E1 Q3,UG,E1
1526,Q3,55,91,70.24448081,0,17,1.37E-08,0,0,E1 Q3,UG,E1
1496,Q3,45,98,0.418705163,0,1,16.13114721,0,0,E1 Q3,UG,E1
1493,Q3,45,99,0.25,0,1,1.15411597,1,1,E1 Q3,UG,E1
1492,Q3,45,100,0.25,1,1,23.75557849,0,0,E1 Q3,UG,E1
1503,Q3,46,100,0.25,1,2,21.4067363,0,0,E1 Q3,UG,E1
1508,Q3,49,100,0.25,1,5,22.8640738,0,0,E1 Q3,UG,E1
1514,Q3,50,100,6.187266813,1,6,18.48063318,0,0,E1 Q3,UG,E1
1516,Q3,51,100,9.07241647,1,7,18.3270152,0,0,E1 Q3,UG,E1
1524,Q3,54,100,41.99337748,1,10,15.42482146,0,0,E1 Q3,UG,E1
1527,Q3,55,100,88.95396524,1,11,15.36701676,0,0,E1 Q3,UG,E1
1497,Q3,45,101,0.25,0,1,10.54984645,0,1,E1 Q3,UG,E1
1498,Q3,45,102,0.25,1,1,0.314524563,1,1,E1 Q3,UG,E1
1501,Q3,46,102,0.25,1,2,1.719879252,1,0,E1 Q3,UG,E1
1511,Q3,50,102,42.60621849,1,6,-2.08E-08,0,0,E1 Q3,UG,E1
1518,Q3,51,102,60.43844666,1,7,0.06055425,0,0,E1 Q3,UG,E1
1521,Q3,54,102,80.92388488,1,10,0.407594854,0,0,E1 Q3,UG,E1
1529,Q3,55,102,90.84678832,1,11,0.076487838,0,0,E1 Q3,UG,E1
1510,Q3,49,103,2.131713256,0,1,2.319948011,1,0,E1 Q3,UG,E1
1522,Q3,54,112,37.19164569,1,1,9.31E-09,0,0,E1 Q3,UG,E1
1528,Q3,55,112,34.60347116,1,2,3.537763649,0,0,E1 Q3,UG,E1
1520,Q3,54,113,0.25,0,1,31.46211912,0,1,E1 Q3,UG,E1
1533,Q4,32,84,38.73272834,1,1,13.5716285,0,0,E1 Q4,UG,E1
1538,Q4,33,84,37.71845897,1,2,15.45174101,0,0,E1 Q4,UG,E1
1548,Q4,35,84,23.85857533,1,4,10.436741,0,0,E1 Q4,UG,E1
1554,Q4,36,84,18.15873251,1,5,21.78315975,0,0,E1 Q4,UG,E1
1558,Q4,37,84,21.70872068,1,6,20.84356285,0,0,E1 Q4,UG,E1
1569,Q4,38,84,14.74657552,0,7,17.62115036,0,0,E1 Q4,UG,E1
1532,Q4,32,85,78.77976106,1,1,27.1047793,0,0,E1 Q4,UG,E1
1540,Q4,34,85,44.53145148,1,3,24.32473785,0,0,E1 Q4,UG,E1
1549,Q4,35,85,202.155635,1,4,14.5075246,0,0,E1 Q4,UG,E1
1553,Q4,36,85,52.60589503,1,5,25.22312925,0,0,E1 Q4,UG,E1
1560,Q4,37,85,128.8914201,1,6,22.0909449,0,0,E1 Q4,UG,E1
1564,Q4,38,85,70.04721499,1,7,21.83866445,0,0,E1 Q4,UG,E1
1571,Q4,39,85,37.34472636,1,8,24.78970974,0,0,E1 Q4,UG,E1
1573,Q4,40,85,38.58554499,1,9,25.27480585,0,0,E1 Q4,UG,E1
1574,Q4,41,85,27.8903166,1,10,24.76796521,0,0,E1 Q4,UG,E1
